date,케데헌_콘텐츠,device,gender,age_group,국립중앙박물관,뮷즈_굿즈
2025-05-21,0.01239,all,f,all,6.42916,0.58108
2025-05-21,0.0,all,m,all,4.94727,0.68107
2025-05-22,0.00875,all,all,10s,5.39404,0.50788
2025-05-22,0.04795,all,all,20s,6.19204,0.54353
2025-05-22,0.02603,all,all,30s,5.46691,0.71776
2025-05-22,0.01294,all,all,40s_plus,4.66957,0.42058
2025-05-22,0.03384,all,all,all,8.55652,0.63736
2025-05-22,0.02479,all,f,all,6.1053,0.54699
2025-05-22,0.0242,all,m,all,5.09248,0.67415
2025-05-23,0.63047,all,all,10s,4.81611,0.45534
2025-05-23,1.30555,all,all,20s,6.89012,0.49024
2025-05-23,0.63966,all,all,30s,7.3041,0.59503
2025-05-23,0.32352,all,all,40s_plus,5.71348,0.30627
2025-05-23,0.74453,all,all,all,9.098,0.51703
2025-05-23,0.56404,all,f,all,6.73133,0.45867
2025-05-23,0.95073,all,m,all,7.30164,0.51858
2025-05-24,0.8056,all,all,10s,3.24868,0.18388
2025-05-24,1.04977,all,all,20s,7.2205,0.54886
2025-05-24,0.38305,all,all,30s,8.79169,0.59875
2025-05-24,0.22431,all,all,40s_plus,7.13484,0.49176
2025-05-24,0.55558,all,all,all,7.71985,0.5443
2025-05-24,0.51445,all,f,all,7.86562,0.50361
2025-05-24,0.56698,all,m,all,8.02765,0.64995
2025-05-25,0.62171,all,all,10s,3.4676,0.21015
2025-05-25,0.62346,all,all,20s,5.92028,0.45827
2025-05-25,0.35702,all,all,30s,7.17021,0.64338
2025-05-25,0.15097,all,all,40s_plus,6.12328,0.45293
2025-05-25,0.39764,all,all,all,6.64535,0.53113
2025-05-25,0.34245,all,f,all,6.71738,0.47416
2025-05-25,0.4598,all,m,all,6.70354,0.64649
2025-05-26,0.53415,all,all,10s,5.35901,0.38528
2025-05-26,0.54353,all,all,20s,6.74091,0.52222
2025-05-26,0.35702,all,all,30s,6.70162,0.6285
2025-05-26,0.16607,all,all,40s_plus,5.51074,0.38607
2025-05-26,0.38918,all,all,all,8.89024,0.5725
2025-05-26,0.30526,all,f,all,6.75457,0.49586
2025-05-26,0.48055,all,m,all,6.48228,0.58772
2025-05-27,0.3415,all,all,10s,6.04203,0.53415
2025-05-27,0.4636,all,all,20s,5.51529,0.54886
2025-05-27,0.20082,all,all,30s,5.67146,0.61735
2025-05-27,0.10352,all,all,40s_plus,4.77094,0.45509
2025-05-27,0.28014,all,all,all,8.55746,0.63642
2025-05-27,0.19989,all,f,all,6.00148,0.55319
2025-05-27,0.34226,all,m,all,5.49351,0.63612
2025-05-28,0.16637,all,all,10s,5.27145,0.63047
2025-05-28,0.37301,all,all,20s,5.41937,0.61281
2025-05-28,0.17107,all,all,30s,5.64171,0.61363
2025-05-28,0.13156,all,all,40s_plus,4.73427,0.41195
2025-05-28,0.22655,all,all,all,7.91351,0.64864
2025-05-28,0.18284,all,f,all,5.90541,0.5346
2025-05-28,0.26966,all,m,all,5.25496,0.68452
2025-05-29,0.25394,all,all,10s,4.66725,0.5429
2025-05-29,0.33571,all,all,20s,5.26484,0.77267
2025-05-29,0.17479,all,all,30s,5.10617,0.60619
2025-05-29,0.16392,all,all,40s_plus,4.58545,0.46587
2025-05-29,0.25099,all,all,all,7.51586,0.65804
2025-05-29,0.18594,all,f,all,5.36151,0.60123
2025-05-29,0.32843,all,m,all,5.39325,0.68452
2025-05-30,0.33274,all,all,10s,5.25394,0.28021
2025-05-30,0.44228,all,all,20s,5.39806,0.5382
2025-05-30,0.26032,all,all,30s,6.09171,0.48346
2025-05-30,0.10784,all,all,40s_plus,4.81623,0.40548
2025-05-30,0.27826,all,all,all,7.5121,0.52455
2025-05-30,0.19679,all,f,all,5.83723,0.47881
2025-05-30,0.39412,all,m,all,5.93604,0.49092
2025-05-31,0.38528,all,all,10s,2.75831,0.17513
2025-05-31,0.35169,all,all,20s,6.00021,0.70872
2025-05-31,0.20454,all,all,30s,6.92104,0.57272
2025-05-31,0.16176,all,all,40s_plus,6.43602,0.44215
2025-05-31,0.26227,all,all,all,6.63595,0.56216
2025-05-31,0.21384,all,f,all,6.4896,0.54389
2025-05-31,0.35263,all,m,all,7.25324,0.55661
2025-06-01,0.3415,all,all,10s,3.38879,0.15761
2025-06-01,0.39433,all,all,20s,5.90429,0.36768
2025-06-01,0.17851,all,all,30s,7.45658,0.57644
2025-06-01,0.12941,all,all,40s_plus,6.23328,0.3796
2025-06-01,0.23877,all,all,all,6.78072,0.45311
2025-06-01,0.21384,all,f,all,6.82585,0.43697
2025-06-01,0.28694,all,m,all,6.86257,0.47018
2025-06-02,0.21891,all,all,10s,3.76532,0.39404
2025-06-02,0.29308,all,all,20s,6.39454,0.55952
2025-06-02,0.16363,all,all,30s,6.51939,0.51694
2025-06-02,0.0949,all,all,40s_plus,6.17504,0.36235
2025-06-02,0.19177,all,all,all,8.3967,0.52737
2025-06-02,0.172,all,f,all,6.75922,0.47416
2025-06-02,0.19706,all,m,all,6.51339,0.52203
2025-06-03,0.14886,all,all,10s,3.04728,0.19264
2025-06-03,0.20249,all,all,20s,5.80837,0.47426
2025-06-03,0.10413,all,all,30s,7.11071,0.52809
2025-06-03,0.07764,all,all,40s_plus,6.80053,0.35587
2025-06-03,0.1316,all,all,all,6.93678,0.43431
2025-06-03,0.10692,all,f,all,6.62906,0.40288
2025-06-03,0.17286,all,m,all,7.6923,0.54624
2025-06-04,0.16637,all,all,10s,2.8021,0.07005
2025-06-04,0.15986,all,all,20s,6.38921,0.52222
2025-06-04,0.08553,all,all,30s,7.20368,0.59875
2025-06-04,0.0647,all,all,40s_plus,6.78328,0.44431
2025-06-04,0.13631,all,all,all,8.71633,0.5396
2025-06-04,0.09452,all,f,all,7.07379,0.48656
2025-06-04,0.14174,all,m,all,7.03889,0.54969
2025-06-05,0.30647,all,all,10s,4.69352,0.39404
2025-06-05,0.17584,all,all,20s,8.65927,0.47959
2025-06-05,0.07437,all,all,30s,10.13797,0.63594
2025-06-05,0.08411,all,all,40s_plus,8.40091,0.37744
2025-06-05,0.14571,all,all,all,10.84089,0.56686
2025-06-05,0.14875,all,f,all,9.05569,0.5098
2025-06-05,0.10717,all,m,all,10.1573,0.52549
2025-06-06,0.21891,all,all,10s,4.4746,0.18388
2025-06-06,0.2238,all,all,20s,10.51902,0.63412
2025-06-06,0.09297,all,all,30s,12.69664,0.72892
2025-06-06,0.09705,all,all,40s_plus,11.98343,0.58234
2025-06-06,0.15229,all,all,all,11.8477,0.63924
2025-06-06,0.14411,all,f,all,11.56289,0.58728
2025-06-06,0.15211,all,m,all,13.80466,0.78478
2025-06-07,0.18388,all,all,10s,3.52889,0.22767
2025-06-07,0.1865,all,all,20s,8.48342,0.65011
2025-06-07,0.13388,all,all,30s,10.64003,0.69173
2025-06-07,0.06901,all,all,40s_plus,10.11345,0.61901
2025-06-07,0.13443,all,all,all,9.92244,0.6571
2025-06-07,0.12396,all,f,all,9.50816,0.60743
2025-06-07,0.15211,all,m,all,11.78565,0.7917
2025-06-08,0.29772,all,all,10s,3.28371,0.21891
2025-06-08,0.15986,all,all,20s,6.73025,0.46893
2025-06-08,0.10413,all,all,30s,7.69087,0.61363
2025-06-08,0.09705,all,all,40s_plus,7.82719,0.50901
2025-06-08,0.15229,all,all,all,7.77908,0.55464
2025-06-08,0.13326,all,f,all,7.48132,0.51135
2025-06-08,0.17631,all,m,all,8.66724,0.63612
2025-06-09,0.21015,all,all,10s,4.71978,0.39404
2025-06-09,0.19716,all,all,20s,6.2027,0.57018
2025-06-09,0.08925,all,all,30s,6.72393,0.67685
2025-06-09,0.08843,all,all,40s_plus,6.39936,0.50901
2025-06-09,0.14195,all,all,all,8.65334,0.67779
2025-06-09,0.13946,all,f,all,6.98081,0.56249
2025-06-09,0.12445,all,m,all,6.82108,0.71564
2025-06-10,0.39404,all,all,10s,4.96497,0.50788
2025-06-10,0.36768,all,all,20s,5.80837,0.49024
2025-06-10,0.13388,all,all,30s,6.41526,0.569
2025-06-10,0.15313,all,all,40s_plus,6.85229,0.49391
2025-06-10,0.24629,all,all,all,8.89588,0.64488
2025-06-10,0.26342,all,f,all,7.26283,0.51445
2025-06-10,0.17631,all,m,all,6.47191,0.69144
2025-06-11,0.35026,all,all,10s,5.28021,0.49036
2025-06-11,0.41031,all,all,20s,6.46381,0.59682
2025-06-11,0.17479,all,all,30s,6.40782,0.71776
2025-06-11,0.15529,all,all,40s_plus,6.50504,0.4098
2025-06-11,0.26039,all,all,all,8.77837,0.6336
2025-06-11,0.27272,all,f,all,7.32637,0.58263
2025-06-11,0.20743,all,m,all,6.31633,0.60501
2025-06-12,0.31523,all,all,10s,4.95621,0.56917
2025-06-12,0.38367,all,all,20s,6.38388,0.58616
2025-06-12,0.19338,all,all,30s,6.54542,0.67685
2025-06-12,0.14019,all,all,40s_plus,6.09524,0.4594
2025-06-12,0.26133,all,all,all,8.27826,0.66556
2025-06-12,0.26342,all,f,all,6.99011,0.57644
2025-06-12,0.19014,all,m,all,6.35782,0.68452
2025-06-13,0.4028,all,all,10s,5.0788,0.49036
2025-06-13,0.44228,all,all,20s,10.04476,0.76734
2025-06-13,0.30123,all,all,30s,9.58756,0.73636
2025-06-13,0.22646,all,all,40s_plus,8.8064,0.53921
2025-06-13,0.34782,all,all,all,11.09847,0.75957
2025-06-13,0.32386,all,f,all,9.20135,0.60743
2025-06-13,0.36646,all,m,all,11.0216,0.88504
2025-06-14,0.8056,all,all,10s,3.16112,0.18388
2025-06-14,0.43163,all,all,20s,11.29169,0.52754
2025-06-14,0.25661,all,all,30s,12.14251,0.72892
2025-06-14,0.22646,all,all,40s_plus,11.33422,0.60391
2025-06-14,0.40047,all,all,all,11.4886,0.6336
2025-06-14,0.39823,all,f,all,11.11197,0.56559
2025-06-14,0.31114,all,m,all,13.23768,0.79861
2025-06-15,0.65674,all,all,10s,3.67775,0.23642
2025-06-15,0.44228,all,all,20s,9.16551,0.5755
2025-06-15,0.34214,all,all,30s,10.3983,0.66198
2025-06-15,0.26529,all,all,40s_plus,9.95168,0.61038
2025-06-15,0.42585,all,all,all,10.06157,0.63642
2025-06-15,0.44162,all,f,all,9.65537,0.59193
2025-06-15,0.30423,all,m,all,11.4745,0.73984
2025-06-16,0.44658,all,all,10s,3.57267,0.26269
2025-06-16,0.51156,all,all,20s,8.06245,0.58083
2025-06-16,0.2938,all,all,30s,7.72062,0.73264
2025-06-16,0.25666,all,all,40s_plus,7.27504,0.47666
2025-06-16,0.39294,all,all,all,9.29729,0.63548
2025-06-16,0.36569,all,f,all,7.80518,0.55164
2025-06-16,0.37683,all,m,all,8.06568,0.6949
2025-06-17,0.45534,all,all,10s,3.50262,0.50788
2025-06-17,0.50623,all,all,20s,8.12639,0.49024
2025-06-17,0.2938,all,all,30s,7.39335,0.61735
2025-06-17,0.22646,all,all,40s_plus,7.07661,0.48097
2025-06-17,0.39388,all,all,all,9.1074,0.63078
2025-06-17,0.36879,all,f,all,7.84547,0.54544
2025-06-17,0.32152,all,m,all,7.36732,0.64649
2025-06-18,0.58669,all,all,10s,3.35376,0.21891
2025-06-18,0.58616,all,all,20s,8.33422,0.51689
2025-06-18,0.3347,all,all,30s,6.74625,0.67313
2025-06-18,0.29764,all,all,40s_plus,6.87602,0.45078
2025-06-18,0.46533,all,all,all,8.41927,0.58754
2025-06-18,0.40598,all,f,all,7.44103,0.53305
2025-06-18,0.49438,all,m,all,7.42264,0.58081
2025-06-19,0.70052,all,all,10s,3.29246,0.22767
2025-06-19,0.89523,all,all,20s,8.69657,0.48491
2025-06-19,0.53553,all,all,30s,7.78757,0.7066
2025-06-19,0.39901,all,all,40s_plus,7.82935,0.59744
2025-06-19,0.66933,all,all,all,9.45052,0.68061
2025-06-19,0.55474,all,f,all,8.14454,0.58728
2025-06-19,0.75713,all,m,all,8.56006,0.70872
2025-06-20,6.69877,all,all,10s,3.01225,0.08756
2025-06-20,10.01811,all,all,20s,9.16018,0.60748
2025-06-20,7.43426,all,all,30s,8.58715,0.7066
2025-06-20,5.41583,all,all,40s_plus,8.28444,0.50901
2025-06-20,7.77814,all,all,all,9.51539,0.63266
2025-06-20,7.41624,all,f,all,8.70393,0.55939
2025-06-20,8.19014,all,m,all,8.97493,0.65341
2025-06-21,27.04028,all,all,10s,2.63572,0.21891
2025-06-21,44.93765,all,all,20s,11.88852,0.65011
2025-06-21,32.95771,all,all,30s,12.05325,0.8033
2025-06-21,18.30515,all,all,40s_plus,11.63402,0.68156
2025-06-21,30.08225,all,all,all,11.50928,0.71915
2025-06-21,33.26153,all,f,all,11.55514,0.74379
2025-06-21,25.60069,all,m,all,12.82627,0.68798
2025-06-22,41.32224,all,all,10s,3.37127,0.14886
2025-06-22,71.75743,all,all,20s,11.64339,0.71405
2025-06-22,63.34932,all,all,30s,11.40615,0.96321
2025-06-22,29.30075,all,all,40s_plus,11.29324,0.69666
2025-06-22,51.13513,all,all,all,11.27144,0.76427
2025-06-22,53.49273,all,f,all,11.41103,0.72519
2025-06-22,49.37942,all,m,all,12.13137,0.91616
2025-06-23,44.99124,all,all,10s,3.56392,0.17513
2025-06-23,83.07044,all,all,20s,10.75349,0.60748
2025-06-23,61.01007,all,all,30s,9.3607,0.68801
2025-06-23,29.24251,all,all,40s_plus,8.41385,0.58666
2025-06-23,55.39177,all,all,all,10.25146,0.66274
2025-06-23,55.51027,all,f,all,9.88781,0.60433
2025-06-23,51.39844,all,m,all,8.51166,0.6949
2025-06-24,58.75656,all,all,10s,3.0035,0.11383
2025-06-24,96.86134,all,all,20s,8.77118,0.47959
2025-06-24,67.36583,all,all,30s,8.27475,0.69545
2025-06-24,36.08618,all,all,40s_plus,7.01621,0.50038
2025-06-24,64.74547,all,all,all,8.83572,0.6007
2025-06-24,65.3113,all,f,all,8.36923,0.54699
2025-06-24,60.7917,all,m,all,7.14261,0.58426
2025-06-25,64.14185,all,all,10s,2.71453,0.21891
2025-06-25,100.0,all,all,20s,10.89203,0.90056
2025-06-25,74.06374,all,all,30s,10.59541,1.16032
2025-06-25,41.96359,all,all,40s_plus,8.78698,0.70744
2025-06-25,71.08061,all,all,all,10.7732,0.93819
2025-06-25,70.58759,all,f,all,10.32633,0.92044
2025-06-25,68.82973,all,m,all,9.0337,0.82973
2025-06-26,63.52889,all,all,10s,3.86164,0.11383
2025-06-26,94.71917,all,all,20s,13.17808,0.78866
2025-06-26,65.98237,all,all,30s,12.2392,1.12313
2025-06-26,36.76559,all,all,40s_plus,10.35501,0.74842
2025-06-26,65.22021,all,all,all,12.54806,0.90528
2025-06-26,66.0551,all,f,all,11.80308,0.86466
2025-06-26,59.42955,all,m,all,11.7165,0.87121
2025-06-27,65.85814,all,all,10s,3.95796,0.16637
2025-06-27,85.13268,all,all,20s,13.82819,1.15634
2025-06-27,64.00758,all,all,30s,15.03216,2.06776
2025-06-27,37.23794,all,all,40s_plus,12.20774,1.05685
2025-06-27,63.16803,all,all,all,14.07285,1.41292
2025-06-27,65.04323,all,f,all,14.07475,1.50153
2025-06-27,55.30855,all,m,all,12.67415,1.0821
2025-06-28,78.84413,all,all,10s,4.43957,0.17513
2025-06-28,90.08312,all,all,20s,17.03612,1.10838
2025-06-28,74.30547,all,all,30s,19.10074,1.74048
2025-06-28,48.31118,all,all,40s_plus,15.21223,1.03097
2025-06-28,72.81222,all,all,all,16.28484,1.1873
2025-06-28,75.84219,all,f,all,16.77565,1.32178
2025-06-28,66.8764,all,m,all,17.51771,1.10976
2025-06-29,70.84063,all,all,10s,4.92119,0.19264
2025-06-29,88.54843,all,all,20s,14.31311,0.99115
2025-06-29,76.15753,all,all,30s,15.16977,1.48759
2025-06-29,43.34828,all,all,40s_plus,14.32576,0.94254
2025-06-29,69.89424,all,all,all,14.4282,1.09612
2025-06-29,71.10825,all,f,all,14.28704,1.0785
2025-06-29,67.04926,all,m,all,16.41832,1.20656
2025-06-30,51.19089,all,all,10s,4.08056,0.26269
2025-06-30,77.96546,all,all,20s,13.44985,0.97516
2025-06-30,56.98984,all,all,30s,12.04953,1.55453
2025-06-30,31.51583,all,all,40s_plus,10.61599,0.85411
2025-06-30,56.16545,all,all,all,12.46909,1.11116
2025-06-30,54.71224,all,f,all,11.96423,1.16217
2025-06-30,52.22126,all,m,all,11.86171,0.95764
2025-07-01,48.5464,all,all,10s,3.93169,0.17513
2025-07-01,65.60801,all,all,20s,11.58478,0.83661
2025-07-01,47.39112,all,all,30s,11.00449,1.3128
2025-07-01,28.77016,all,all,40s_plus,10.74109,0.80666
2025-07-01,48.3591,all,all,all,11.83266,0.97767
2025-07-01,47.52223,all,f,all,11.40484,0.97158
2025-07-01,45.87726,all,m,all,11.07,0.95764
2025-07-02,58.01225,all,all,10s,4.01926,0.19264
2025-07-02,68.22444,all,all,20s,13.2367,1.07641
2025-07-02,48.27252,all,all,30s,13.3363,1.97106
2025-07-02,30.83642,all,all,40s_plus,13.14381,1.17548
2025-07-02,51.7866,all,all,all,14.16686,1.42326
2025-07-02,51.55266,all,f,all,13.64861,1.4225
2025-07-02,46.45116,all,m,all,13.18928,1.31719
2025-07-03,61.27845,all,all,10s,6.14711,0.42031
2025-07-03,62.85303,all,all,20s,15.79452,1.64126
2025-07-03,44.16304,all,all,30s,15.09167,2.20908
2025-07-03,28.64075,all,all,40s_plus,15.64575,1.41489
2025-07-03,49.192,all,all,all,16.80282,1.73913
2025-07-03,49.33833,all,f,all,16.50602,1.81919
2025-07-03,41.85652,all,m,all,14.95592,1.49351
2025-07-04,78.61646,all,all,10s,7.26795,0.28021
2025-07-04,66.8283,all,all,20s,15.4215,1.35884
2025-07-04,50.98739,all,all,30s,15.39291,1.70701
2025-07-04,37.44284,all,all,40s_plus,15.98222,1.1992
2025-07-04,58.63313,all,all,all,17.02373,1.46462
2025-07-04,59.18895,all,f,all,16.83453,1.48758
2025-07-04,49.75626,all,m,all,15.24286,1.18236
2025-07-05,100.0,all,all,10s,7.44308,0.28896
2025-07-05,86.81125,all,all,20s,17.44111,1.32686
2025-07-05,76.75629,all,all,30s,18.54661,1.71445
2025-07-05,58.62306,all,all,40s_plus,19.79553,1.29842
2025-07-05,82.10951,all,all,all,18.85875,1.36404
2025-07-05,83.08798,all,f,all,19.44556,1.4411
2025-07-05,75.74762,all,m,all,19.84096,1.43474
2025-07-06,83.62521,all,all,10s,7.03152,0.37653
2025-07-06,81.48246,all,all,20s,17.94202,1.31088
2025-07-06,74.5063,all,all,30s,20.46189,2.60329
2025-07-06,53.76153,all,all,40s_plus,19.09024,1.55724
2025-07-06,75.90505,all,all,all,19.15017,1.77955
2025-07-06,76.25592,all,f,all,19.6408,1.84863
2025-07-06,71.18409,all,m,all,20.2178,1.79083
2025-07-07,67.69702,all,all,10s,7.10157,0.41155
2025-07-07,70.94212,all,all,20s,18.36299,1.89704
2025-07-07,59.71214,all,all,30s,22.61147,3.56651
2025-07-07,38.47165,all,all,40s_plus,18.98887,1.6543
2025-07-07,62.64535,all,all,all,21.20987,2.27027
2025-07-07,59.36095,all,f,all,19.86704,2.24842
2025-07-07,57.49006,all,m,all,21.84961,2.34399
2025-07-08,66.89141,all,all,10s,6.76882,0.43782
2025-07-08,69.01843,all,all,20s,16.44463,1.85441
2025-07-08,54.22291,all,all,30s,18.77347,3.25783
2025-07-08,36.36873,all,all,40s_plus,17.52437,1.75998
2025-07-08,59.00258,all,all,all,18.86721,2.27779
2025-07-08,56.56708,all,f,all,18.32212,2.29646
2025-07-08,53.68366,all,m,all,18.00518,2.10198
2025-07-09,68.13485,all,all,10s,6.90017,0.41155
2025-07-09,69.03975,all,all,20s,17.91537,1.58264
2025-07-09,56.50265,all,all,30s,18.14868,2.95659
2025-07-09,39.37753,all,all,40s_plus,18.98024,2.14174
2025-07-09,61.70152,all,all,all,19.71421,2.27685
2025-07-09,58.51644,all,f,all,19.70899,2.34295
2025-07-09,56.78133,all,m,all,17.66983,2.14347
2025-07-10,64.35201,all,all,10s,8.56392,0.35026
2025-07-10,66.3647,all,all,20s,19.91367,1.56666
2025-07-10,55.16382,all,all,30s,17.65405,2.488
2025-07-10,39.95125,all,all,40s_plus,19.10749,1.78586
2025-07-10,60.72197,all,all,all,20.24347,1.98824
2025-07-10,58.02367,all,f,all,20.65732,2.07952
2025-07-10,54.3267,all,m,all,17.25151,1.69057
2025-07-11,73.76532,all,all,10s,8.81786,0.56042
2025-07-11,77.56048,all,all,20s,22.98838,3.08536
2025-07-11,70.82078,all,all,30s,23.73089,4.80121
2025-07-11,53.94702,all,all,40s_plus,25.73117,3.66879
2025-07-11,76.00188,all,all,all,25.85663,3.99059
2025-07-11,71.72808,all,f,all,26.05293,4.28146
2025-07-11,71.71996,all,m,all,23.57476,3.01469
2025-07-12,95.11383,all,all,10s,9.79859,0.43782
2025-07-12,93.08856,all,all,20s,25.6581,1.65192
2025-07-12,97.60868,all,all,30s,27.09286,2.74089
2025-07-12,80.04701,all,all,40s_plus,30.5776,2.32076
2025-07-12,100.0,all,all,all,27.93043,2.243
2025-07-12,100.0,all,f,all,29.59525,2.3135
2025-07-12,93.88418,all,m,all,28.68452,2.3509
2025-07-13,83.8704,all,all,10s,8.90542,0.49036
2025-07-13,97.58605,all,all,20s,21.49099,1.38015
2025-07-13,98.01405,all,all,30s,22.8123,2.46569
2025-07-13,69.252,all,all,40s_plus,26.16038,2.18272
2025-07-13,94.01363,all,all,all,24.04418,2.06157
2025-07-13,92.55121,all,f,all,24.97598,2.15855
2025-07-13,92.05531,all,m,all,24.87467,2.06395
2025-07-14,62.46935,all,all,10s,8.52889,0.50788
2025-07-14,81.7489,all,all,20s,19.72183,1.40679
2025-07-14,75.17572,all,all,30s,19.21975,2.63676
2025-07-14,49.6549,all,all,40s_plus,20.88473,1.829
2025-07-14,75.68225,all,all,all,21.88672,2.10011
2025-07-14,69.69349,all,f,all,21.89698,2.04388
2025-07-14,71.68539,all,m,all,18.65168,1.93604
2025-07-15,59.35201,all,all,10s,7.57443,0.38528
2025-07-15,77.75764,all,all,20s,20.84088,2.334
2025-07-15,71.87325,all,all,30s,21.06437,3.59626
2025-07-15,50.18333,all,all,40s_plus,21.70433,2.17625
2025-07-15,73.86321,all,all,all,22.76944,2.64629
2025-07-15,68.80868,all,f,all,22.7229,2.68385
2025-07-15,67.61624,all,m,all,20.18668,2.50993
2025-07-16,63.51138,all,all,10s,6.91768,0.46409
2025-07-16,78.27453,all,all,20s,18.94383,1.82777
2025-07-16,71.88069,all,all,30s,19.97842,3.35081
2025-07-16,53.19428,all,all,40s_plus,21.07885,2.38115
2025-07-16,76.04888,all,all,all,21.17884,2.59835
2025-07-16,69.40992,all,f,all,22.00545,2.57073
2025-07-16,73.08556,all,m,all,18.28522,2.56525
2025-07-17,61.69877,all,all,10s,6.28721,0.3415
2025-07-17,74.18736,all,all,20s,17.1054,1.70521
2025-07-17,67.8493,all,all,30s,17.73215,2.87478
2025-07-17,52.49115,all,all,40s_plus,18.57906,1.80096
2025-07-17,74.01833,all,all,all,19.28178,2.1819
2025-07-17,67.115,all,f,all,19.01168,2.05473
2025-07-17,69.96369,all,m,all,17.42783,2.21607
2025-07-18,66.05954,all,all,10s,6.65499,0.41155
2025-07-18,76.83576,all,all,20s,18.61344,1.71586
2025-07-18,74.58812,all,all,30s,19.66231,2.96031
2025-07-18,56.01759,all,all,40s_plus,21.30747,2.21292
2025-07-18,78.71962,all,all,all,21.51539,2.39341
2025-07-18,71.32519,all,f,all,21.04007,2.36309
2025-07-18,75.92739,all,m,all,20.1936,2.3025
2025-07-19,78.8704,all,all,10s,7.37302,0.45534
2025-07-19,92.52904,all,all,20s,21.56026,1.52403
2025-07-19,100.0,all,all,30s,23.08378,2.69255
2025-07-19,76.38685,all,all,40s_plus,25.95332,2.30351
2025-07-19,99.07403,all,all,all,23.66533,2.17814
2025-07-19,93.33994,all,f,all,24.83652,2.29801
2025-07-19,98.32324,all,m,all,24.54624,2.23681
2025-07-20,70.18388,all,all,10s,8.94921,0.42907
2025-07-20,89.55025,all,all,20s,21.32047,1.67856
2025-07-20,90.67276,all,all,30s,22.73792,2.59585
2025-07-20,64.50694,all,all,40s_plus,28.53075,2.41782
2025-07-20,87.86745,all,all,all,25.1262,2.22984
2025-07-20,81.76775,all,f,all,25.69498,2.21898
2025-07-20,91.06655,all,m,all,26.90751,2.59636
2025-07-21,49.44833,all,all,10s,6.72504,0.3415
2025-07-21,69.90301,all,all,20s,19.09836,1.7958
2025-07-21,68.065,all,all,30s,20.30198,3.33965
2025-07-21,48.88922,all,all,40s_plus,24.12863,2.25174
2025-07-21,70.2101,all,all,all,23.10693,2.52032
2025-07-21,60.09235,all,f,all,22.84377,2.42817
2025-07-21,72.44252,all,m,all,21.62834,2.59636
2025-07-22,45.69176,all,all,10s,6.68126,0.31523
2025-07-22,60.00213,all,all,20s,19.45539,1.70521
2025-07-22,59.5857,all,all,30s,19.14165,3.36196
2025-07-22,45.39729,all,all,40s_plus,22.97256,2.29057
2025-07-22,63.74712,all,all,all,22.08413,2.494
2025-07-22,54.49375,all,f,all,22.77559,2.61102
2025-07-22,63.5471,all,m,all,19.06309,2.20224
2025-07-23,44.38704,all,all,10s,11.75131,1.01576
2025-07-23,56.67696,all,all,20s,27.10753,3.33582
2025-07-23,59.58198,all,all,30s,31.65606,7.70947
2025-07-23,45.18592,all,all,40s_plus,56.41014,16.56888
2025-07-23,62.4846,all,all,all,43.08813,10.73936
2025-07-23,53.54231,all,f,all,45.89053,10.32169
2025-07-23,62.65514,all,m,all,39.68885,13.26188
2025-07-24,45.4028,all,all,10s,11.007,1.14711
2025-07-24,54.97175,all,all,20s,27.09687,4.88116
2025-07-24,61.54189,all,all,30s,37.08579,10.76276
2025-07-24,48.02432,all,all,40s_plus,54.68466,15.31791
2025-07-24,64.59412,all,all,all,45.00023,11.85804
2025-07-24,56.00613,all,f,all,47.32234,11.3382
2025-07-24,62.82454,all,m,all,38.47536,12.88159
2025-07-25,43.78283,all,all,10s,13.35376,1.08581
2025-07-25,55.49397,all,all,20s,31.30128,4.52946
2025-07-25,66.96046,all,all,30s,41.46305,9.84789
2025-07-25,55.75446,all,all,40s_plus,58.42248,16.07497
2025-07-25,69.22115,all,all,all,48.20963,11.40963
2025-07-25,60.6471,all,f,all,51.15752,11.41258
2025-07-25,69.59723,all,m,all,43.63353,12.82627
2025-07-26,48.29246,all,all,10s,12.64448,0.89316
2025-07-26,62.82638,all,all,20s,30.88564,3.52765
2025-07-26,80.93272,all,all,30s,39.12752,7.42682
2025-07-26,66.40928,all,all,40s_plus,60.71521,14.03675
2025-07-26,78.46486,all,all,all,47.05992,9.55487
2025-07-26,71.1098,all,f,all,49.6281,8.91158
2025-07-26,82.85911,all,m,all,48.0,12.16248
2025-07-27,43.89667,all,all,10s,12.83712,0.83187
2025-07-27,59.83693,all,all,20s,29.56943,3.14398
2025-07-27,74.67365,all,all,30s,37.34612,6.23303
2025-07-27,63.29048,all,all,40s_plus,55.74152,9.63247
2025-07-27,73.47873,all,all,all,44.0329,6.98472
2025-07-27,65.95902,all,f,all,46.49332,6.74063
2025-07-27,79.85825,all,m,all,44.58772,8.56352
2025-07-28,32.40805,all,all,10s,11.91768,0.73555
2025-07-28,45.76894,all,all,20s,26.52669,2.90951
2025-07-28,52.74647,all,all,30s,34.55316,5.52642
2025-07-28,45.2269,all,all,40s_plus,52.08998,7.99542
2025-07-28,56.74265,all,all,all,42.13866,6.08977
2025-07-28,47.18752,all,f,all,44.16276,5.81708
2025-07-28,58.73811,all,m,all,39.00086,7.15298
2025-07-29,31.58493,all,all,10s,10.63047,0.45534
2025-07-29,39.2465,all,all,20s,24.66695,2.86155
2025-07-29,47.26096,all,all,30s,32.86474,4.89419
